image1_url,image2_url
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_562_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/lifull/sample_759_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/lifull/sample_547_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_563_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_55_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/lifull/sample_792_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/lifull/sample_544_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_333_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/lifull/sample_123_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_716_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_32_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/lifull/sample_330_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/lifull/sample_509_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_482_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_688_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/lifull/sample_270_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_371_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/lifull/sample_101_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_496_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/lifull/sample_394_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_926_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/rplan/sample_267_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/rplan/sample_575_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_72_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_368_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/rplan/sample_87_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_776_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/rplan/sample_236_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_771_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/rplan/sample_748_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/rplan/sample_25_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_16_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/rplan/sample_520_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_778_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/rplan/sample_828_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_192_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_355_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/rplan/sample_544_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_68_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/sg/rplan/sample_76_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_4_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/lifull/sample_382_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/lifull/sample_781_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_348_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/lifull/sample_443_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_544_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/lifull/sample_821_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_506_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_761_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/lifull/sample_327_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/lifull/sample_803_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_660_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/lifull/sample_177_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_530_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_334_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/lifull/sample_454_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/lifull/sample_453_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_16_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_787_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/lifull/sample_653_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/rplan/sample_804_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_366_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/rplan/sample_238_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_194_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_18_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/rplan/sample_963_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/rplan/sample_317_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_776_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/rplan/sample_359_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_416_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/rplan/sample_684_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_650_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_253_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/rplan/sample_348_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/rplan/sample_358_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_369_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/rplan/sample_196_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_387_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/p2p/rplan/sample_148_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/rplan/sample_397_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/go/lifull/000438_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_4_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_500_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/go/lifull/000912_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/go/lifull/000152_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_544_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_530_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/go/lifull/000249_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_460_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/go/lifull/000521_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/go/lifull/000334_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_562_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_709_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/go/lifull/000826_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_486_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/go/lifull/000338_vis_icons.png
https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/go/lifull/000306_vis_icons.png,https://raw.githubusercontent.com/paulguerrero/interiorgen_userstudy_data/master/v2/ddg/lifull/sample_371_vis_icons.png
